Sign Asset ID,Asset Location ID,MUTCD Code,Sign Message,Asset Name,Asset Size,Asset Category,Asset Sub Category,Direction Facing,Sign Mount,Asset Condition,Asset Status,QC Status,QC Type,Asset Installation Date,Asset Removal Date,Data Collection Date,Created Date,Modified Date,Latitude,Longitude,Location
"758,798","709,032",Non-MUTCD,PARK ATX PAY STATION,Sign Post,,SIGN_GUIDE,Uncategorized,SW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 05 11:01:40 PM,30.280002360911567,-97.7447009841384,POINT (-97.744700984138 30.280002360912)
"235,584","194,880",,,Sign Post,,SIGN_POLE,,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 14 12:00:00 AM,2022 Oct 20 09:11:52 PM,2022 Nov 01 12:48:27 PM,30.40017643734281,-97.61616947311136,POINT (-97.616169473111 30.400176437343)
"645,128","602,208",D3-1,WAY LN,Street Name,,SIGN_GUIDE,Street Name,N,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.1883786430532,-97.89691056601444,POINT (-97.896910566014 30.188378643053)
"640,459","619,677",D3-1,TETBURY LA,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.18398519737684,-97.804281947678,POINT (-97.804281947678 30.183985197377)
"695,106","606,331",,SPEED LIMIT 30,Speed Limit,,SIGN_REGULATORY,Uncategorized,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Oct 05 11:01:40 PM,30.23593622396507,-97.8992953200294,POINT (-97.899295320029 30.235936223965)
"644,503","601,888",D3-1,LA CROSSE LN,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.197303617975376,-97.89887421858712,POINT (-97.898874218587 30.197303617975)
"802,063","803,303",P3,,Sign Post,12 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2025 Jan 07 02:19:00 PM,,,2025 Jan 10 02:23:50 PM,2025 Jan 28 06:06:15 PM,30.24122206682723,-97.7244868720437,POINT (-97.724486872044 30.241222066827)
"75,493","38,632",P1,,Sign Post,10 ft,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,2025 Mar 03 04:33:00 PM,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2025 Mar 07 10:09:01 PM,30.27125333714649,-97.74710668735256,POINT (-97.747106687353 30.271253337146)
"730,150","700,128",Non-MUTCD,BULL CREEK RD,Wayfinding,,SIGN_GUIDE,Uncategorized,SE,2.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.31868908015766,-97.75442384289887,POINT (-97.754423842899 30.318689080158)
"232,648","191,100",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Oct 20 09:06:25 PM,2023 Mar 28 06:16:23 PM,30.38303426564145,-97.75556404149408,POINT (-97.755564041494 30.383034265641)
"160,127","132,402",D3-1,BIG TR,Street Name,,Guide,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 10 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Mar 28 06:16:23 PM,30.411837004444305,-97.74068943000276,POINT (-97.740689430003 30.411837004444)
"781,775","804,096",P1,,Sign Post,10 ft,SIGN_POLE,,,1.0,1.0,1.0,QC Complete,Install,2024 Jun 24 02:31:00 PM,,,2024 Jul 09 02:27:32 PM,2025 Mar 03 05:07:54 PM,30.245298033309645,-97.75154114736058,POINT (-97.751541147361 30.24529803331)
"631,283","615,856",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Jul 11 12:00:00 AM,2023 Oct 03 08:29:37 PM,2023 Oct 03 08:29:37 PM,30.220465529822583,-97.74244586481343,POINT (-97.742445864813 30.220465529823)
"808,514","808,732",P1,,Sign Post,10 ft,SIGN_POLE,,,0.0,1.0,1.0,QC Complete,Install,2025 Mar 19 04:46:00 PM,,,2025 Mar 21 12:46:37 PM,2025 Mar 25 07:31:50 PM,30.27134209989417,-97.75953730008531,POINT (-97.759537300085 30.271342099894)
"234,480","192,147",,,Sign Post,,SIGN_POLE,,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:11:52 PM,2022 Nov 01 12:48:27 PM,30.423937564505263,-97.72174901104609,POINT (-97.721749011046 30.423937564505)
"204,668","185,555",S7-1T,CELL PHONE USE PROHIBITED UP TO $200 FINE,Signal Post,,SIGN_GUIDE,School,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 06 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.48885808473209,-97.7594668034135,POINT (-97.759466803413 30.488858084732)
"69,121","37,802",R8-3,NO PARKING RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Apr 19 09:26:52 PM,30.26602149352631,-97.7497226354594,POINT (-97.749722635459 30.266021493526)
"753,093","705,957",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 04 06:16:35 PM,30.28800371622557,-97.76198005096012,POINT (-97.76198005096 30.288003716226)
"674,491","620,940",D3-1,SOUTHRIDGE DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 02:09:31 PM,2024 Jan 03 03:37:54 PM,30.23201534022204,-97.77726048757468,POINT (-97.777260487575 30.232015340222)
"543,690","267,495",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 03 08:25:21 PM,2023 Jan 05 04:34:17 PM,30.35575839870969,-97.74526875665454,POINT (-97.745268756655 30.35575839871)
"763,157","708,164",,,Sign Post,,SIGN_POLE,,,1.0,3.0,1.0,,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:16:35 PM,2023 Oct 04 06:16:35 PM,30.273718339152577,-97.74272478095604,POINT (-97.742724780956 30.273718339153)
"256,509","201,542",R8-3,NO PARKING RIGHT ARROW,Sign Post,,SIGN_REGULATORY,Parking,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 16 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Apr 19 09:26:52 PM,30.364153887835197,-97.70989580158938,POINT (-97.709895801589 30.364153887835)
"688,012","608,026",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 19 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Oct 04 02:28:08 PM,30.298569458908755,-97.78865917179692,POINT (-97.788659171797 30.298569458909)
"261,259","201,236",,,Sign Post,,SIGN_POLE,,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 18 12:00:00 AM,2022 Oct 20 09:23:54 PM,2022 Nov 01 12:48:27 PM,30.283064145781932,-97.6083109316479,POINT (-97.608310931648 30.283064145782)
"573,668","280,721",W13-1P,20 MPH,Sign Post,,SIGN_WARNING,Horizontal Alignment,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:03:25 PM,2023 Mar 28 06:16:23 PM,30.332081384260995,-97.72751039081209,POINT (-97.727510390812 30.332081384261)
"258,009","200,599",D3-1,RUTLAND VILLAGE EAST,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 11 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.37802672392714,-97.71022878298804,POINT (-97.710228782988 30.378026723927)
"557,876","273,653",D3-1,EDGEWOOD AVE,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 01:53:36 PM,2023 Mar 28 06:16:23 PM,30.288244064388863,-97.71669088563615,POINT (-97.716690885636 30.288244064389)
"648,295","603,118",D3-1,CLAYERA CV,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 29 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.153082916828183,-97.85542119044644,POINT (-97.855421190446 30.153082916828)
"692,294","611,321",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 02:28:08 PM,2023 Oct 04 02:28:08 PM,30.24964177404484,-97.79200575603129,POINT (-97.792005756031 30.249641774045)
"571,179","279,672",R7-1,NO PARKING ANY TIME BIKE LANE BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:03:25 PM,2023 Mar 28 06:16:23 PM,30.34560696168177,-97.72511834330945,POINT (-97.725118343309 30.345606961682)
"585,768","275,149",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:19:19 PM,2023 Jan 05 04:21:18 PM,30.200472721049863,-97.73999521545096,POINT (-97.739995215451 30.20047272105)
"730,122","705,296",R8-3,NO PARKING BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.300533314959484,-97.7470078739542,POINT (-97.747007873954 30.300533314959)
"715,139","696,426",R8-3,NO PARKING BOTH ARROWS,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Jul 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.28256826773864,-97.6868025456904,POINT (-97.68680254569 30.282568267739)
"74,249","36,243",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.297249650141072,-97.73230364604942,POINT (-97.732303646049 30.297249650141)
"212,248","189,597",D3-1,DANWOOD DR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 08 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.42890981891888,-97.77043663100898,POINT (-97.770436631009 30.428909818919)
"533,339","268,053",D3-1,EAGLE TRACE DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 23 12:00:00 AM,2023 Jan 03 07:09:02 PM,2023 Mar 28 06:16:23 PM,30.37710416292933,-97.8531574792509,POINT (-97.853157479251 30.377104162929)
"716,999","701,729",D3-1,VALLEY OAK DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.326801205631487,-97.75852141734045,POINT (-97.75852141734 30.326801205631)
"675,709","621,093",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 04 02:09:31 PM,30.22806849464694,-97.77175050936692,POINT (-97.771750509367 30.228068494647)
"167,800","136,086",D3-1,N MOPAC SVRD,Wayfinding,,Guide,Street Name,NE,2.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Apr 06 03:45:33 PM,30.361157073838825,-97.74522502953744,POINT (-97.745225029537 30.361157073839)
"792,444","591,828",R2-5bP,NEIGHBORHOOD,Neighborhood,,SIGN_REGULATORY,Speed Limit,N,1.0,1.0,1.0,QC Complete,,2023 Apr 13 03:42:00 PM,,,2024 Sep 10 12:53:04 PM,2024 Sep 10 12:53:04 PM,30.21887000564592,-97.85862091127264,POINT (-97.858620911273 30.218870005646)
"213,661","187,445",D3-1,SPARTA LN,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.456926509495307,-97.76992237281756,POINT (-97.769922372818 30.456926509495)
"167,819","136,092",D3-1,HAVENWOOD DR,Street Name,,Guide,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 09 12:00:00 AM,2022 Sep 16 12:49:45 PM,2023 Mar 28 06:16:23 PM,30.36313710131915,-97.74718101212116,POINT (-97.747181012121 30.363137101319)
"645,056","602,172",D3-1,SUNDRAP VALLEY DR,Street Name,,SIGN_GUIDE,Street Name,S,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.18977884176499,-97.87074975532408,POINT (-97.870749755324 30.189778841765)
"547,609","270,634",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2023 Jan 03 08:28:02 PM,2023 Jan 05 04:34:17 PM,30.270009659130142,-97.71918497961002,POINT (-97.71918497961 30.27000965913)
"546,267","270,833",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 03 08:28:02 PM,2023 Mar 28 06:16:23 PM,30.265391661477405,-97.7363628229822,POINT (-97.736362822982 30.265391661477)
"665,558","622,592",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 11 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Oct 04 01:54:28 PM,30.22038497128761,-97.76566834019168,POINT (-97.765668340192 30.220384971288)
"639,674","600,460",Non-MUTCD,RIGHT ARROW,Sign Post,,SIGN_GUIDE,Uncategorized,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.164360041757007,-97.8300030260942,POINT (-97.830003026094 30.164360041757)
"748,116","710,065",D3-1,GUADALUPE ST,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.292330588692867,-97.74112553581604,POINT (-97.741125535816 30.292330588693)
"579,258","274,723",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 30 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:12:24 PM,30.252636012647567,-97.71458749736952,POINT (-97.714587497369 30.252636012648)
"586,943","586,652",R3-4,No U Turn Symbol,"31: REGULATORY, ''No U Turn Symbol'', Ground-Mount, 24 x 24, (R3-4)",24 x 24,SIGN_REGULATORY,Movement Prohibition,E,1.0,1.0,1.0,QC Complete,,2023 Jan 04 09:50:00 AM,,,2023 Jan 11 03:50:18 PM,2023 Mar 28 03:51:51 PM,30.40439900564264,-97.63996691098774,POINT (-97.639966910988 30.404399005643)
"77,370","40,484",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2022 Jun 30 02:57:51 PM,30.26485236998997,-97.7292076594301,POINT (-97.72920765943 30.26485236999)
"738,672","709,515",D3-1,TOWNE PARK TR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Sep 11 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.30146348660909,-97.72875197817456,POINT (-97.728751978175 30.301463486609)
"721,086","697,966",Non-MUTCD,NORTH 183 STRAIGHT ARROW,Wayfinding,,SIGN_GUIDE,Uncategorized,NE,1.0,2.0,1.0,QC Complete,,,,2021 Jun 12 12:00:00 AM,2023 Oct 04 05:30:35 PM,2023 Oct 05 11:01:40 PM,30.35227707268311,-97.7137104260007,POINT (-97.713710426001 30.352277072683)
"581,917","277,817",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:12:24 PM,30.196992890083475,-97.74199924277724,POINT (-97.741999242777 30.196992890083)
"745,646","707,108",R8-3,NO PARKING LEFT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Aug 11 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.3122052714128,-97.7478931976244,POINT (-97.747893197624 30.312205271413)
"678,996","621,890",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 17 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 04 02:09:31 PM,30.230467640457835,-97.76637569237369,POINT (-97.766375692374 30.230467640458)
"559,639","274,466",W16-9P,AHEAD,Sign Post,,SIGN_WARNING,Supplemental Plaque,S,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 01:56:33 PM,2023 Mar 28 03:51:51 PM,30.280623237190515,-97.709335855753,POINT (-97.709335855753 30.280623237191)
"748,075","710,047",R7-20,PAY TO PARK LEFT ARROW,Sign Post,,SIGN_REGULATORY,Parking,NW,1.0,2.0,1.0,QC Complete,,,,2021 Apr 12 12:00:00 AM,2023 Oct 04 06:08:15 PM,2023 Oct 05 11:01:40 PM,30.28974299308471,-97.73932419686786,POINT (-97.739324196868 30.289742993085)
"63,824","40,056",R8-3,NO PARKING RIGHT ARROW,No Parking Symbol Right Arrow,15 x 21 in,SIGN_REGULATORY,Parking,E,1.0,1.0,1.0,QC Complete,,2022 Aug 03 10:26:00 AM,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2025 Feb 28 09:05:24 PM,30.2653981898865,-97.74126306937028,POINT (-97.74126306937 30.265398189887)
"581,552","277,413",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 02 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:05:41 PM,30.199912596346387,-97.7485663632288,POINT (-97.748566363229 30.199912596346)
"236,692","194,622",,,Sign Post,,SIGN_POLE,,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 14 12:00:00 AM,2022 Oct 20 09:11:52 PM,2022 Nov 01 12:48:27 PM,30.436421686717058,-97.65458049881344,POINT (-97.654580498813 30.436421686717)
"676,079","621,302",D3-1,EMERALD FOREST DR,Street Name,,SIGN_GUIDE,Street Name,W,1.0,3.0,1.0,QC Complete,,,,2021 Jan 12 12:00:00 AM,2023 Oct 04 02:09:31 PM,2024 Jan 03 03:37:54 PM,30.21248023254978,-97.78736985226816,POINT (-97.787369852268 30.21248023255)
"221,823","191,210",Non-MUTCD,NO ACCESS TO MOPAC LOOP I,Wayfinding,,SIGN_GUIDE,Uncategorized,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 10 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Oct 05 11:01:40 PM,30.40644496717855,-97.7408135825606,POINT (-97.740813582561 30.406444967179)
"623,968","614,123",D3-1,PUEBLA DR,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 10 12:00:00 AM,2023 Oct 03 08:23:13 PM,2023 Oct 05 11:01:40 PM,30.20531060560196,-97.63440321042432,POINT (-97.634403210424 30.205310605602)
"641,315","620,021",W16-9P,AHEAD,Sign Post,,SIGN_WARNING,Supplemental Plaque,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 15 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.179182974298183,-97.81612696653508,POINT (-97.816126966535 30.179182974298)
"258,639","202,154",D3-1,TILDON AVE,Street Name,,SIGN_GUIDE,Street Name,W,1.0,2.0,1.0,QC Complete,,,,2021 Oct 17 12:00:00 AM,2022 Oct 20 09:23:54 PM,2023 Mar 28 06:16:23 PM,30.359547493691117,-97.66362424765737,POINT (-97.663624247657 30.359547493691)
"664,474","606,108",D3-1,AUCKLAND DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.21081391155346,-97.8899576185411,POINT (-97.889957618541 30.210813911553)
"639,904","600,638",R3-17,BIKE LANE,Sign Post,,SIGN_REGULATORY,Bicycle,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.18784389462252,-97.83555638559486,POINT (-97.835556385595 30.187843894623)
"656,325","600,693",,,Sign Post,,SIGN_POLE,Uncategorized,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 13 12:00:00 AM,2023 Oct 04 01:54:28 PM,2023 Oct 06 07:57:16 PM,30.201273404735588,-97.86807679559514,POINT (-97.868076795595 30.201273404736)
"221,389","190,956",R3-8,INTERSECTION LANE CONTROL,Sign Post,,SIGN_REGULATORY,Lane Control,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 10 12:00:00 AM,2022 Oct 20 09:01:31 PM,2023 Mar 28 03:51:51 PM,30.443525850534936,-97.74227138477224,POINT (-97.742271384772 30.443525850535)
"583,266","279,407",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:12:24 PM,30.351169627373263,-97.73127886319396,POINT (-97.731278863194 30.351169627373)
"65,682","38,304",W15-1,PLAYGROUND,Sign Post,,SIGN_WARNING,Non-Vehicular,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.24500887194081,-97.75453973324969,POINT (-97.75453973325 30.245008871941)
"571,181","279,673",D11-1,BIKE ROUTE,Sign Post,,SIGN_GUIDE,Bicycle,S,1.0,2.0,1.0,QC Complete,,,,2021 Nov 05 12:00:00 AM,2023 Jan 04 02:03:25 PM,2023 Mar 28 03:51:51 PM,30.344531401441632,-97.72540950766924,POINT (-97.725409507669 30.344531401442)
"170,766","142,409",R7-201P,TOW-AWAY ZONE,Sign Post,,Regulatory,Parking,NE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 22 12:00:00 AM,2022 Sep 16 12:54:11 PM,2023 Mar 28 06:16:23 PM,30.364469997114117,-97.73510663004724,POINT (-97.735106630047 30.364469997114)
"640,825","601,755",D3-1,TAOMINA DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 18 12:00:00 AM,2023 Oct 03 08:42:58 PM,2023 Oct 05 11:01:40 PM,30.167906980055594,-97.91438498535028,POINT (-97.91438498535 30.167906980056)
"674,573","611,274",D3-1,FORT VIEW RD,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Feb 12 12:00:00 AM,2023 Oct 04 02:09:31 PM,2024 Jan 03 03:37:54 PM,30.22978853130943,-97.78529313982904,POINT (-97.785293139829 30.229788531309)
"576,117","271,213",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 07 12:00:00 AM,2023 Jan 04 02:13:26 PM,2023 Jan 05 04:05:41 PM,30.29465820987804,-97.70279923966145,POINT (-97.702799239661 30.294658209878)
"540,187","267,542",D3-1,HIGHLAND HILLS DR,Street Name,,SIGN_GUIDE,Street Name,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 25 12:00:00 AM,2023 Jan 03 08:17:56 PM,2023 Mar 28 06:16:23 PM,30.35039266270586,-97.76365043767709,POINT (-97.763650437677 30.350392662706)
"217,244","187,723",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 09:01:31 PM,2022 Oct 31 04:51:03 PM,30.453426437378987,-97.79493419686654,POINT (-97.794934196867 30.453426437379)
"659,297","604,960",D3-1,CORTINA DR,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Jan 12 12:00:00 AM,2023 Oct 04 01:54:28 PM,2024 Jan 03 03:37:54 PM,30.20110961228746,-97.85209591390866,POINT (-97.852095913909 30.201109612287)
"581,371","277,203",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,QC Complete,,,,2021 Nov 06 12:00:00 AM,2023 Jan 04 02:16:29 PM,2023 Jan 05 04:05:41 PM,30.21573961618051,-97.7346722313615,POINT (-97.734672231361 30.215739616181)
"243,441","202,081",W8-2,DIP,Sign Post,,SIGN_WARNING,Surface Condition,NW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 17 12:00:00 AM,2022 Oct 20 09:11:52 PM,2023 Mar 28 06:16:23 PM,30.36241585497408,-97.69540630310844,POINT (-97.695406303108 30.362415854974)
"690,406","603,790",D3-1,RIALTO BLVD,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Nov 30 12:00:00 AM,2023 Oct 04 02:28:08 PM,2024 Jan 03 03:37:54 PM,30.253753032683864,-97.87876830450804,POINT (-97.878768304508 30.253753032684)
"73,309","39,918",D3-1,E 9TH ST,Street Name,,SIGN_GUIDE,Street Name,SW,1.0,2.0,1.0,QC Complete,,,,2021 Oct 26 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.269938062345812,-97.73814491373086,POINT (-97.738144913731 30.269938062346)
"71,471","40,915",R7-201P,TOW-AWAY ZONE,Sign Post,,SIGN_REGULATORY,Parking,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 29 12:00:00 AM,2022 Jun 30 02:03:59 PM,2023 Mar 28 06:16:23 PM,30.267958140506256,-97.72638258427384,POINT (-97.726382584274 30.267958140506)
"679,450","612,077",,,Sign Post,,SIGN_POLE,,,1.0,2.0,1.0,,,,,2021 Nov 20 12:00:00 AM,2023 Oct 04 02:09:31 PM,2023 Oct 04 02:09:31 PM,30.21946011291486,-97.79529814116732,POINT (-97.795298141167 30.219460112915)
"208,300","187,580",D3-1,WOODLAND VILLAGE DR,Street Name,,SIGN_GUIDE,Street Name,SE,1.0,2.0,1.0,QC Complete,,,,2021 Oct 07 12:00:00 AM,2022 Oct 20 08:55:36 PM,2023 Mar 28 06:16:23 PM,30.4504281634727,-97.79725469250631,POINT (-97.797254692506 30.450428163473)
"728,621","700,062",D3-1,E 46TH ST,Street Name,,SIGN_GUIDE,Street Name,NE,1.0,2.0,1.0,QC Complete,,,,2021 Nov 09 12:00:00 AM,2023 Oct 04 05:47:54 PM,2023 Oct 05 11:01:40 PM,30.3070546589476,-97.71999149421532,POINT (-97.719991494215 30.307054658948)
